SimulationTime	VehicleID	x	y	speed	angle
2121.00	979	4014.79	1840.98	7.21	187.32
2121.00	949	4163.91	1981.40	6.94	23.31
2121.00	1050	4293.68	2175.77	8.39	2.11
2121.00	1038	3288.57	2132.65	10.28	282.09
2121.00	928	3209.52	2269.30	12.16	1.30
2121.00	973	4055.85	2600.15	12.85	193.97
2121.00	997	2983.28	2210.46	6.90	315.61
2121.00	985	4488.26	2476.95	7.67	109.76
2121.00	976	3147.06	1785.21	14.65	3.69
2121.00	937	3209.94	2287.62	7.39	1.30
2121.00	857	4630.66	2592.13	8.55	109.12
2121.00	923	3719.93	2623.37	6.31	190.23
2121.00	1037	3297.21	1954.51	9.07	98.34
2121.00	1039	4314.21	2409.01	10.32	5.03
2121.00	1010	4509.54	1917.10	8.04	19.14
2121.00	942	3748.86	2075.40	11.46	282.47
2121.00	1017	2931.99	2184.90	7.38	353.87
2121.00	1014	3467.54	2401.79	11.34	325.15
2121.00	996	3883.91	2083.37	8.51	190.61
2121.00	1004	4266.60	1832.09	7.41	178.13
2121.00	1043	3072.45	2314.80	11.77	270.14
2121.00	1003	4096.32	1954.85	14.38	124.95
2121.00	899	3044.19	2485.29	12.57	311.83
2121.00	877	4674.04	2290.98	11.23	289.30
2121.00	1015	4323.53	1564.33	11.10	121.17
2121.00	1005	4590.40	1671.36	14.03	115.79
2121.00	984	3265.79	1798.29	7.05	183.64
2121.00	970	4385.73	1569.11	12.44	88.07
2121.00	995	3446.48	2482.74	5.50	36.71
2121.00	961	3289.33	1558.74	14.44	268.32
2121.00	971	3936.16	1771.90	8.20	195.23
2121.00	1041	4645.59	1644.38	14.09	116.73
2121.00	881	4762.58	1895.09	2.77	174.52
2121.00	870	3297.48	2602.21	10.02	84.22
2121.00	1027	3312.75	2603.76	5.68	84.22
2121.00	1032	4315.95	1597.56	5.90	243.69
2121.00	1036	4725.63	2237.16	13.74	198.98
2121.00	1007	2978.02	2302.35	13.04	90.47
2121.00	1011	3141.77	1722.98	14.97	356.57
2121.00	992	3855.71	1778.25	17.35	183.71
2121.00	975	3401.75	1571.70	12.04	268.07
2121.00	1028	4627.58	1952.24	14.27	198.99
2121.00	954	3379.63	1570.98	12.54	268.24
2121.00	1024	3958.16	1561.37	15.23	88.21
2121.00	1018	3164.04	1880.44	15.96	14.97
2121.00	1016	3395.45	2306.82	13.19	76.34
2121.00	947	2939.44	2312.02	14.31	270.64
2121.00	966	2829.66	1547.12	6.28	261.59
2122.00	943	4439.37	1675.45	8.16	358.21
2122.00	1057	4392.36	1928.42	7.74	102.29
2122.00	1034	3890.02	2113.47	5.87	226.94
2122.00	916	3013.35	2314.94	12.77	270.14
2122.00	1019	4232.67	2127.16	6.13	163.33
2122.00	994	3757.18	2137.00	9.98	344.94
2122.00	974	3207.03	2116.40	12.63	2.50
2122.00	1009	2975.38	2288.35	0.00	33.22
2122.00	982	2972.32	2314.91	10.89	269.57
2122.00	1008	3187.55	1953.16	14.27	12.15
2122.00	1033	4566.30	1760.08	11.87	179.40
2122.00	965	4172.39	2002.01	7.26	22.04
2122.00	1023	3546.62	2391.28	5.98	104.11
2122.00	1020	4422.76	2008.63	9.03	199.51
2122.00	977	2647.10	1944.35	8.21	5.80
2122.00	1029	3686.19	1555.81	15.09	88.41
2122.00	1022	3340.80	2317.63	14.13	269.18
2122.00	1048	3516.93	2356.63	7.54	281.35
2122.00	948	3332.53	1569.58	13.36	268.29
2122.00	933	3632.80	2287.53	7.41	339.09
2122.00	993	2649.21	2384.87	7.85	0.24
2122.00	986	2591.37	1920.71	8.83	85.50
2122.00	987	3517.41	1576.40	14.71	267.54
2122.00	962	3808.98	2200.95	3.52	122.91
2122.00	945	2672.80	1566.45	21.03	287.50
2122.00	1026	3212.68	2271.12	14.26	347.46
2122.00	1006	4146.35	1595.63	11.02	267.84
2122.00	1031	3415.39	1541.21	13.22	88.15
2122.00	963	4236.78	2112.27	6.43	166.23
2122.00	914	3287.27	2001.56	7.65	197.41
2122.00	1021	4197.82	1597.58	15.27	267.84
2122.00	868	2590.51	2512.89	8.37	7.99
2122.00	979	4010.90	1834.42	8.47	227.27
2122.00	949	4166.57	1987.63	6.78	22.98
2122.00	1050	4294.61	2186.25	10.52	5.03
2122.00	1038	3278.16	2134.89	10.65	282.09
2122.00	928	3209.71	2277.49	8.19	1.30
2122.00	973	4052.26	2585.76	14.83	193.97
2122.00	997	2978.35	2215.67	6.92	316.71
2122.00	985	4495.02	2474.52	7.18	109.73
2122.00	976	3148.81	1799.62	14.53	8.82
2122.00	937	3209.12	2297.22	9.66	352.04
2122.00	857	4639.02	2589.23	8.84	109.13
2122.00	923	3717.11	2616.20	7.72	203.92
2122.00	1037	3306.20	1953.19	9.08	98.34
2122.00	1039	4312.11	2415.38	6.94	336.67
2122.00	1010	4512.04	1924.29	7.60	19.15
2122.00	942	3737.74	2077.86	11.39	282.47
2122.00	1017	2931.29	2191.47	6.61	353.87
2122.00	1014	3459.87	2410.84	11.86	318.56
2122.00	996	3881.86	2072.87	10.70	191.01
2122.00	1004	4266.98	1824.63	7.47	176.64
2122.00	1043	3058.71	2314.83	13.75	270.14
2122.00	1003	4108.49	1946.34	14.85	124.95
2122.00	899	3031.84	2491.04	13.79	285.45
2122.00	877	4664.00	2294.50	10.64	289.30
2122.00	1015	4334.84	1564.20	11.19	88.08
2122.00	1005	4603.66	1665.03	14.70	114.99
2122.00	984	3265.32	1790.83	7.47	183.64
2122.00	970	4397.34	1569.53	11.64	87.89
2122.00	995	3450.52	2488.38	6.93	35.17
2122.00	961	3275.57	1558.34	13.76	268.32
2122.00	971	3933.97	1763.88	8.31	195.23
2122.00	1041	4657.87	1638.20	13.75	116.73
2122.00	881	4764.65	1896.79	2.88	87.77
2122.00	870	3303.16	2602.79	5.72	84.22
2122.00	1027	3319.34	2604.06	6.61	88.36
2122.00	1032	4310.85	1591.41	8.15	213.13
2122.00	1036	4721.31	2224.60	13.28	198.98
2122.00	1007	2990.69	2302.22	12.62	90.74
2122.00	1011	3141.25	1736.96	13.91	358.69
2122.00	992	3854.17	1761.90	16.42	185.64
2122.00	975	3389.45	1571.29	12.31	268.14
2122.00	1028	4623.10	1939.20	13.78	198.99
2122.00	954	3366.96	1570.61	12.68	268.29
2122.00	1024	3973.12	1561.83	14.97	88.21
2122.00	1018	3168.42	1895.69	15.87	16.14
2122.00	1016	3408.83	2310.15	13.61	75.52
2122.00	947	2924.97	2312.18	14.48	270.64
2122.00	966	2821.11	1546.74	8.56	268.30
2123.00	943	4439.10	1684.11	8.66	358.21
2123.00	1057	4398.72	1932.10	7.77	48.90
2123.00	1034	3886.89	2108.06	6.32	207.26
2123.00	916	3000.58	2314.97	12.77	270.14
2123.00	1019	4234.55	2120.89	6.55	163.33
2123.00	994	3755.65	2147.22	10.33	351.50
2123.00	974	3207.58	2129.03	12.60	2.50
2123.00	1009	2975.38	2288.35	0.00	33.22
2123.00	982	2961.03	2314.98	11.28	270.63
2123.00	1008	3190.70	1967.80	14.98	12.15
2123.00	1033	4567.22	1747.08	13.04	174.84
2123.00	965	4175.18	2008.90	7.43	22.04
2123.00	1023	3551.52	2394.86	6.18	49.70
2123.00	1020	4419.69	1999.95	9.21	199.44
2123.00	977	2647.90	1952.21	7.90	5.80
2123.00	1029	3700.73	1556.21	14.54	88.41
2123.00	1022	3327.00	2317.41	13.83	268.96
2123.00	948	3319.39	1569.19	13.15	268.28
2123.00	1048	3506.93	2357.24	10.06	270.73
2123.00	933	3633.09	2295.02	7.53	4.55
2123.00	993	2649.24	2392.78	7.91	0.24
2123.00	986	2600.31	1921.41	8.96	85.50
2123.00	987	3502.98	1575.78	14.45	267.54
2123.00	962	3813.00	2202.24	4.32	76.11
2123.00	945	2653.66	1575.29	21.44	295.98
2123.00	1026	3220.74	2285.52	15.93	37.54
2123.00	1006	4134.99	1598.41	11.25	267.84
2123.00	1031	3428.14	1541.62	12.76	88.15
2123.00	963	4238.37	2105.79	6.67	166.23
2123.00	914	3284.66	1993.23	8.73	197.41
2123.00	1021	4182.49	1597.00	15.34	267.84
2123.00	868	2591.68	2521.21	8.40	7.99
2123.00	979	4002.51	1834.62	8.39	271.35
2123.00	949	4169.01	1993.66	6.50	22.04
2123.00	1050	4295.73	2198.98	12.78	5.03
2123.00	1038	3267.95	2137.07	10.44	282.09
2123.00	928	3209.88	2285.29	7.80	1.30
2123.00	973	4047.95	2569.36	17.01	195.14
2123.00	997	2973.42	2220.69	6.89	315.01
2123.00	985	4501.81	2472.13	7.21	109.39
2123.00	976	3151.10	1814.43	14.99	8.82
2123.00	937	3203.95	2306.92	11.29	323.85
2123.00	857	4647.39	2586.34	8.86	109.07
2123.00	923	3714.37	2607.53	9.16	195.84
2123.00	1037	3315.54	1951.82	9.45	98.34
2123.00	1039	4305.39	2419.19	7.89	293.93
2123.00	1010	4514.60	1931.66	7.80	19.16
2123.00	942	3727.37	2079.96	10.59	281.25
2123.00	1017	2930.48	2199.01	7.59	353.87
2123.00	1014	3451.69	2420.10	12.35	318.56
2123.00	996	3879.84	2061.92	11.13	190.17
2123.00	1004	4267.63	1815.10	9.55	176.12
2123.00	1043	3042.71	2314.87	16.00	270.14
2123.00	1003	4119.82	1938.43	13.83	124.94
2123.00	899	3019.15	2494.02	13.03	283.08
2123.00	877	4653.66	2298.12	10.95	289.30
2123.00	1015	4347.06	1564.61	12.23	88.08
2123.00	1005	4616.29	1659.07	13.97	115.74
2123.00	984	3264.81	1782.88	7.96	183.64
2123.00	970	4408.78	1569.98	11.45	87.68
2123.00	995	3454.98	2494.77	7.80	34.92
2123.00	961	3261.54	1557.93	14.04	268.32
2123.00	971	3932.59	1758.78	5.29	195.23
2123.00	1041	4667.25	1633.47	10.50	116.73
2123.00	881	4766.30	1901.51	5.01	19.26
2123.00	870	3310.21	2603.50	7.08	84.22
2123.00	1027	3324.86	2600.91	6.62	125.27
2123.00	1032	4309.37	1581.32	10.37	180.35
2123.00	1036	4716.69	2211.17	14.20	199.01
2123.00	1007	3003.47	2302.17	12.80	89.37
2123.00	1011	3141.50	1752.02	14.98	2.22
2123.00	992	3851.82	1745.20	16.88	189.34
2123.00	975	3376.92	1570.90	12.53	268.29
2123.00	1028	4618.52	1925.90	14.07	198.99
2123.00	954	3354.70	1570.24	12.27	268.29
2123.00	1024	3989.32	1562.34	16.20	88.21
2123.00	1018	3172.76	1910.72	15.64	16.14
2123.00	1016	3422.32	2313.86	13.89	73.92
2123.00	947	2910.23	2312.35	14.74	270.64
2123.00	966	2809.97	1546.41	11.16	268.30
2124.00	943	4438.82	1693.13	9.03	358.21
2124.00	1057	4401.54	1938.94	7.42	19.97
2124.00	1060	3652.56	1226.92	16.71	114.67
2124.00	1034	3885.37	2101.84	6.49	191.30
2124.00	916	2990.80	2315.01	9.79	270.32
2124.00	1019	4236.27	2114.35	6.77	165.90
2124.00	1009	2975.38	2288.35	0.00	33.22
2124.00	982	2949.63	2315.11	11.42	270.63
2124.00	1008	3193.87	1982.54	15.08	12.15
2124.00	1033	4568.37	1734.44	12.69	174.80
2124.00	965	4177.77	2015.32	6.92	22.04
2124.00	1023	3557.06	2400.91	8.21	42.47
2124.00	1020	4416.60	1991.20	9.28	199.43
2124.00	977	2648.64	1959.51	7.33	5.80
2124.00	1029	3716.55	1556.65	15.83	88.41
2124.00	1022	3312.89	2317.16	14.14	268.96
2124.00	1048	3494.65	2356.99	12.30	265.97
2124.00	948	3305.16	1568.74	14.23	268.11
2124.00	933	3634.14	2304.26	9.30	6.46
2124.00	993	2649.27	2400.64	7.85	0.24
2124.00	986	2605.62	1921.83	5.32	85.50
2124.00	987	3489.02	1575.18	13.97	267.54
2124.00	962	3814.57	2206.41	4.66	23.19
2124.00	945	2636.59	1584.27	19.59	298.56
2124.00	1026	3235.44	2295.75	17.46	69.40
2124.00	1006	4124.24	1598.00	10.75	267.84
2124.00	1031	3440.96	1542.03	12.82	88.15
2124.00	963	4239.74	2100.20	5.76	166.23
2124.00	914	3282.44	1986.02	7.55	197.01
2124.00	1021	4166.87	1596.41	15.63	267.84
2124.00	868	2592.84	2529.48	8.36	7.99
2124.00	979	3995.11	1834.79	7.40	271.35
2124.00	949	4171.60	2000.07	6.92	22.04
2124.00	1050	4296.91	2212.49	13.56	5.03
2124.00	1038	3257.38	2139.34	10.82	282.09
2124.00	928	3209.98	2289.57	4.28	1.30
2124.00	973	4042.87	2551.59	18.49	196.13
2124.00	997	2968.21	2224.03	6.25	300.58
2124.00	985	4508.89	2469.68	7.49	108.98
2124.00	976	3153.35	1828.91	14.65	8.82
2124.00	937	3193.80	2310.99	11.10	284.18
2124.00	857	4656.18	2583.30	9.30	109.07
2124.00	923	3709.29	2597.97	11.02	207.98
2124.00	1037	3324.88	1950.45	9.43	98.34
2124.00	1039	4297.96	2420.61	7.59	278.85
2124.00	1010	4517.30	1939.43	8.23	19.14
2124.00	942	3716.41	2081.91	11.13	280.01
2124.00	1017	2929.96	2205.12	6.14	355.50
2124.00	1014	3443.61	2429.26	12.21	318.56
2124.00	996	3878.46	2054.19	7.85	190.17
2124.00	1004	4268.40	1803.71	11.41	176.12
2124.00	1043	3027.34	2311.71	15.34	270.14
2124.00	1003	4131.85	1930.07	14.65	124.40
2124.00	899	3005.87	2497.11	13.64	283.11
2124.00	877	4643.56	2301.66	10.70	289.30
2124.00	1015	4358.74	1565.01	11.68	88.08
2124.00	1005	4628.81	1652.83	13.99	116.73
2124.00	984	3264.50	1778.02	4.88	183.64
2124.00	970	4420.79	1570.46	12.02	87.68
2124.00	995	3459.58	2501.39	8.06	34.76
2124.00	961	3246.78	1557.50	14.77	268.32
2124.00	971	3930.74	1751.88	7.15	194.85
2124.00	1041	4672.16	1630.20	6.00	125.07
2124.00	881	4768.30	1907.23	6.06	19.26
2124.00	870	3314.36	2603.92	4.17	84.22
2124.00	1030	2607.68	1636.39	12.09	15.58
2124.00	1027	3327.35	2595.66	5.81	156.03
2124.00	1032	4314.35	1570.53	12.34	141.86
2124.00	1036	4712.01	2197.59	14.36	198.98
2124.00	1007	3016.74	2302.32	13.29	89.37
2124.00	1011	3142.48	1766.58	14.51	4.80
2124.00	992	3849.03	1728.27	17.16	189.34
2124.00	975	3364.13	1570.52	12.79	268.29
2124.00	1028	4613.96	1912.64	14.02	199.00
2124.00	954	3342.25	1569.87	12.45	268.29
2124.00	1024	4004.93	1562.83	15.62	88.21
2124.00	1018	3177.09	1925.66	15.55	16.14
2124.00	1016	3435.70	2317.81	13.94	73.50
2124.00	947	2894.91	2315.71	15.35	270.63
2124.00	966	2797.35	1546.05	12.63	268.45
2125.00	943	4438.55	1701.82	8.69	358.21
2125.00	1057	4404.23	1946.54	8.06	19.47
2125.00	1060	3665.03	1221.09	13.76	115.73
2125.00	1034	3886.24	2095.61	6.31	172.14
2125.00	916	2985.07	2315.72	5.85	278.13
2125.00	1019	4237.51	2109.29	5.21	166.23
2125.00	1009	2975.38	2288.35	0.00	33.22
2125.00	982	2939.00	2315.22	10.65	270.63
2125.00	1008	3196.79	1996.27	13.99	11.60
2125.00	1033	4569.10	1721.50	12.96	177.62
2125.00	965	4180.19	2021.30	6.45	22.04
2125.00	1023	3564.23	2408.75	10.62	42.47
2125.00	1020	4413.31	1981.85	9.90	199.43
2125.00	977	2649.38	1966.82	7.35	5.80
2125.00	1029	3732.07	1557.05	15.50	88.73
2125.00	1022	3299.50	2316.92	13.42	268.96
2125.00	948	3291.05	1568.26	14.12	268.07
2125.00	1048	3482.56	2355.89	12.15	263.62
2125.00	933	3635.36	2315.11	10.91	6.45
2125.00	993	2649.22	2404.43	3.81	359.46
2125.00	986	2613.22	1922.56	7.63	84.05
2125.00	987	3474.77	1574.57	14.26	267.54
2125.00	962	3814.34	2212.76	6.35	357.94
2125.00	945	2622.76	1592.00	16.11	300.65
2125.00	1026	3249.78	2298.53	13.85	58.00
2125.00	1006	4114.05	1597.62	10.20	267.81
2125.00	1031	3454.23	1542.46	13.28	88.15
2125.00	963	4241.39	2093.50	6.89	166.23
2125.00	914	3280.76	1977.82	8.37	190.81
2125.00	1021	4151.98	1595.85	14.90	267.84
2125.00	868	2594.01	2537.77	8.37	7.99
2125.00	979	3987.20	1834.98	7.91	271.35
2125.00	949	4174.45	2007.10	7.59	22.04
2125.00	1050	4298.08	2225.78	13.34	5.03
2125.00	1038	3247.21	2141.52	10.40	282.09
2125.00	928	3209.29	2296.02	6.50	352.04
2125.00	973	4037.15	2531.82	20.58	196.13
2125.00	997	2961.66	2222.46	6.80	252.23
2125.00	985	4516.30	2467.13	7.84	108.98
2125.00	976	3158.72	1842.62	14.51	8.83
2125.00	937	3183.38	2311.84	10.47	272.17
2125.00	857	4664.49	2580.42	8.80	109.07
2125.00	923	3703.61	2588.85	10.95	215.29
2125.00	1037	3333.91	1949.13	9.13	98.34
2125.00	1039	4291.30	2420.27	6.69	265.65
2125.00	1010	4520.10	1947.52	8.57	19.14
2125.00	942	3705.72	2083.79	10.85	280.01
2125.00	1017	2933.16	2209.80	6.06	41.08
2125.00	1014	3436.03	2437.84	11.44	318.56
2125.00	996	3876.03	2050.11	4.91	210.33
2125.00	1004	4269.27	1790.87	12.87	176.12
2125.00	1043	3011.57	2311.75	15.77	270.14
2125.00	1003	4143.80	1922.32	14.24	122.98
2125.00	899	2993.50	2499.99	12.70	283.11
2125.00	877	4632.82	2305.43	11.38	289.34
2125.00	1015	4370.95	1565.41	12.22	88.08
2125.00	1005	4641.13	1646.63	13.79	116.73
2125.00	984	3264.06	1771.45	6.58	183.86
2125.00	970	4432.54	1570.94	11.75	87.68
2125.00	995	3463.75	2507.67	7.53	33.57
2125.00	961	3232.96	1557.09	13.83	268.32
2125.00	971	3929.62	1747.66	4.36	194.82
2125.00	1041	4676.40	1632.53	6.81	41.64
2125.00	881	4770.29	1912.94	6.06	19.26
2125.00	870	3320.29	2603.84	5.97	92.04
2125.00	1030	2611.09	1648.80	13.00	15.19
2125.00	1027	3330.40	2588.69	7.60	156.39
2125.00	1032	4324.36	1564.14	11.61	117.06
2125.00	1036	4707.31	2183.92	14.46	198.97
2125.00	1007	3029.30	2302.46	12.57	89.37
2125.00	1011	3143.60	1781.29	14.67	3.70
2125.00	992	3846.18	1710.92	17.58	189.34
2125.00	975	3352.07	1570.16	12.06	268.29
2125.00	1028	4609.25	1898.97	14.46	199.00
2125.00	954	3330.56	1569.52	11.70	268.29
2125.00	1024	4020.91	1563.33	15.98	88.21
2125.00	1018	3181.32	1940.39	15.33	15.75
2125.00	1016	3448.91	2321.72	13.77	73.50
2125.00	947	2880.56	2315.86	14.36	270.52
2125.00	966	2782.32	1545.66	15.04	268.61
2126.00	943	4438.29	1710.35	8.54	358.21
2126.00	1057	4407.01	1954.42	8.35	19.45
2126.00	1060	3677.30	1215.07	13.67	116.13
2126.00	1034	3884.71	2087.55	8.21	190.75
2126.00	916	2982.93	2319.55	4.70	329.11
2126.00	1019	4239.24	2102.24	7.25	166.23
2126.00	1009	2975.38	2288.35	0.00	33.22
2126.00	982	2928.45	2315.34	10.56	270.63
2126.00	1008	3199.60	2010.58	14.53	10.66
2126.00	1033	4569.57	1708.68	12.84	178.40
2126.00	965	4182.83	2027.81	7.03	22.04
2126.00	1023	3572.65	2417.95	12.48	42.47
2126.00	1020	4410.15	1972.91	9.48	199.49
2126.00	1056	2652.75	2303.21	12.38	264.05
2126.00	1029	3747.03	1557.29	14.92	89.34
2126.00	1022	3285.97	2316.67	13.56	268.96
2126.00	1048	3470.87	2352.69	12.16	250.64
2126.00	948	3276.87	1567.78	14.18	268.07
2126.00	933	3636.72	2327.12	12.09	6.44
2126.00	993	2646.56	2405.05	3.70	304.96
2126.00	986	2620.95	1923.72	7.82	80.86
2126.00	987	3460.25	1573.95	14.53	267.54
2126.00	962	3814.04	2221.23	8.48	357.94
2126.00	945	2613.25	1598.34	11.61	303.68
2126.00	1026	3262.75	2298.82	12.97	88.72
2126.00	1006	4103.08	1597.18	10.98	267.74
2126.00	1031	3467.53	1542.89	13.30	88.15
2126.00	963	4242.81	2087.68	6.00	166.23
2126.00	914	3279.15	1969.75	8.23	191.30
2126.00	1021	4135.96	1595.24	16.03	267.84
2126.00	868	2595.08	2545.37	7.68	7.99
2126.00	979	3978.91	1835.08	8.29	270.27
2126.00	949	4177.08	2013.61	7.03	22.04
2126.00	1050	4299.18	2238.27	12.54	5.03
2126.00	1038	3237.17	2143.51	10.24	280.33
2126.00	928	3206.26	2303.85	8.61	329.25
2126.00	973	4032.34	2515.21	17.29	196.13
2126.00	997	2955.20	2220.39	6.78	252.23
2126.00	985	4522.09	2465.14	6.12	108.98
2126.00	976	3161.28	1856.98	14.68	12.59
2126.00	937	3171.08	2311.77	12.30	269.67
2126.00	857	4672.71	2577.58	8.69	109.07
2126.00	923	3697.10	2579.64	11.48	215.29
2126.00	1037	3342.36	1947.89	8.54	98.34
2126.00	1039	4283.91	2419.07	7.48	260.73
2126.00	1010	4522.66	1954.88	7.79	19.16
2126.00	942	3694.40	2085.73	11.48	279.37
2126.00	1017	2938.87	2211.80	6.06	71.79
2126.00	1014	3429.25	2445.52	10.25	318.56
2126.00	996	3871.76	2049.71	4.38	261.23
2126.00	1004	4270.23	1775.95	15.17	176.79
2126.00	1043	2995.35	2311.79	16.22	270.20
2126.00	1003	4154.02	1911.87	14.67	124.66
2126.00	899	2981.55	2502.78	12.27	283.11
2126.00	877	4622.24	2309.14	11.21	289.31
2126.00	1015	4382.88	1565.81	11.94	88.08
2126.00	1005	4654.34	1639.97	14.80	116.73
2126.00	984	3263.56	1764.11	7.36	183.95
2126.00	970	4444.19	1571.41	11.66	87.68
2126.00	995	3467.98	2514.04	7.65	33.57
2126.00	961	3219.11	1556.69	13.86	268.32
2126.00	971	3928.05	1741.33	6.52	193.82
2126.00	1041	4679.66	1638.81	7.08	26.61
2126.00	881	4772.35	1918.83	6.24	19.26
2126.00	870	3325.82	2599.15	7.65	140.96
2126.00	1030	2614.63	1661.83	13.64	15.19
2126.00	1027	3334.00	2580.44	8.99	156.39
2126.00	1032	4336.61	1561.06	12.02	88.08
2126.00	1036	4702.79	2170.77	13.90	198.97
2126.00	1007	3042.12	2302.60	12.84	89.37
2126.00	1011	3145.00	1795.97	14.68	8.82
2126.00	992	3843.99	1693.59	17.48	185.90
2126.00	975	3340.70	1569.83	11.38	268.29
2126.00	1028	4604.49	1885.15	14.61	199.00
2126.00	954	3318.76	1569.17	11.80	268.27
2126.00	1024	4036.79	1563.82	15.89	88.21
2126.00	1018	3184.82	1955.71	15.72	12.15
2126.00	1016	3460.73	2326.54	12.96	58.57
2126.00	947	2865.69	2315.97	14.85	270.37
2126.00	966	2765.69	1545.26	16.63	268.61
2127.00	943	4438.01	1719.34	8.99	358.21
2127.00	1057	4409.68	1961.98	8.01	19.44
2127.00	1060	3689.27	1208.76	13.55	120.64
2127.00	1034	3882.67	2077.02	10.73	191.09
2127.00	916	2983.32	2325.09	5.57	4.75
2127.00	1019	4240.83	2095.77	6.67	166.23
2127.00	1009	2975.38	2288.35	0.00	33.22
2127.00	982	2917.37	2315.46	11.09	270.63
2127.00	1008	3201.45	2024.42	13.92	6.10
2127.00	1033	4569.70	1696.78	11.90	179.18
2127.00	965	4185.60	2034.65	7.38	22.04
2127.00	1023	3581.52	2427.77	13.24	42.05
2127.00	1020	4406.98	1963.95	9.50	199.44
2127.00	1056	2640.78	2301.90	12.06	263.48
2127.00	1029	3761.94	1557.46	14.91	89.34
2127.00	1022	3272.57	2316.43	13.44	268.96
2127.00	948	3262.76	1567.31	14.12	268.07
2127.00	1048	3459.21	2347.29	12.91	245.89
2127.00	933	3638.04	2338.83	11.79	6.44
2127.00	993	2646.08	2402.23	2.96	211.37
2127.00	986	2629.41	1925.41	8.63	78.34
2127.00	987	3446.11	1573.34	14.16	267.56
2127.00	962	3813.72	2230.13	8.90	357.94
2127.00	945	2607.24	1602.35	7.33	303.68
2127.00	1026	3275.72	2299.11	12.97	88.72
2127.00	1006	4092.39	1596.76	10.69	267.74
2127.00	1031	3480.61	1543.32	13.09	88.15
2127.00	963	4244.29	2081.67	6.18	166.23
2127.00	914	3281.16	1962.69	7.59	157.37
2127.00	1021	4121.02	1594.68	14.96	267.84
2127.00	868	2596.09	2552.63	7.33	7.99
2127.00	979	3970.81	1834.84	8.10	267.96
2127.00	949	4179.62	2019.89	6.77	22.04
2127.00	1050	4300.36	2251.66	13.44	5.03
2127.00	1038	3226.43	2145.37	10.90	279.70
2127.00	928	3197.75	2310.23	10.92	298.07
2127.00	973	4028.64	2502.41	13.32	196.13
2127.00	997	2948.81	2218.35	6.71	252.23
2127.00	985	4524.70	2464.31	2.75	108.35
2127.00	976	3164.76	1870.73	14.31	14.29
2127.00	937	3159.35	2311.71	11.73	269.69
2127.00	857	4681.40	2574.58	9.20	109.07
2127.00	923	3690.76	2570.79	11.07	215.98
2127.00	1037	3352.00	1946.48	9.74	98.34
2127.00	1039	4276.70	2417.89	7.31	260.75
2127.00	1010	4525.35	1962.63	8.20	19.16
2127.00	942	3683.19	2087.31	11.31	278.01
2127.00	1017	2945.41	2213.90	6.87	72.22
2127.00	1014	3425.71	2450.04	5.75	322.50
2127.00	996	3865.18	2051.07	6.71	281.69
2127.00	1004	4270.67	1758.47	17.48	178.57
2127.00	1043	2979.38	2311.77	15.96	269.57
2127.00	1003	4166.21	1903.83	14.61	123.88
2127.00	899	2973.93	2504.33	7.77	280.67
2127.00	877	4612.04	2312.71	10.81	289.31
2127.00	1015	4395.67	1566.27	12.79	87.84
2127.00	1005	4665.60	1634.30	12.61	116.73
2127.00	984	3262.99	1756.16	7.97	184.14
2127.00	970	4456.81	1571.92	12.63	87.68
2127.00	995	3472.06	2520.19	7.38	33.57
2127.00	961	3204.65	1556.26	14.47	268.32
2127.00	971	3927.07	1737.30	4.14	193.73
2127.00	1041	4682.00	1644.54	6.19	22.02
2127.00	881	4774.52	1925.05	6.59	19.26
2127.00	870	3329.46	2590.83	9.06	156.39
2127.00	1030	2617.56	1674.53	13.18	11.12
2127.00	1027	3341.31	2571.70	10.97	156.39
2127.00	1032	4348.73	1561.47	12.13	88.08
2127.00	1036	4698.09	2157.11	14.46	199.04
2127.00	1007	3054.03	2302.73	12.42	89.36
2127.00	1011	3147.18	1810.02	14.14	8.82
2127.00	992	3842.54	1677.10	16.56	184.53
2127.00	975	3328.23	1569.45	12.48	268.29
2127.00	1028	4599.61	1870.98	14.99	199.00
2127.00	954	3306.57	1568.78	12.19	268.15
2127.00	1024	4052.81	1564.32	16.03	88.21
2127.00	1018	3188.10	1970.94	15.58	12.15
2127.00	1016	3470.76	2335.72	13.73	54.58
2127.00	947	2850.83	2316.07	14.86	270.37
2127.00	966	2748.90	1544.85	16.79	268.61
2128.00	943	4437.75	1727.66	8.32	358.21
2128.00	1057	4412.46	1969.84	8.34	19.44
2128.00	1060	3696.77	1203.70	9.05	123.99
2128.00	1034	3880.76	2067.01	10.19	190.59
2128.00	916	2984.07	2332.38	7.32	5.85
2128.00	1019	4242.36	2089.51	6.45	166.23
2128.00	1009	2976.14	2290.08	1.90	29.62
2128.00	982	2905.94	2315.59	11.44	270.63
2128.00	1008	3203.00	2038.90	14.52	6.10
2128.00	1033	4571.66	1684.27	12.76	164.29
2128.00	965	4188.32	2041.37	7.25	22.04
2128.00	1023	3591.04	2438.32	14.21	42.05
2128.00	1020	4403.93	1955.32	9.15	199.45
2128.00	1056	2628.44	2300.48	12.43	263.48
2128.00	1029	3777.48	1557.64	15.55	89.34
2128.00	1022	3259.34	2316.19	13.26	268.96
2128.00	1048	3448.57	2342.90	11.93	243.70
2128.00	948	3248.88	1566.85	13.91	268.22
2128.00	933	3639.21	2349.17	10.41	6.44
2128.00	993	2646.06	2397.66	4.57	180.24
